Latitude,Longitude,Depth,Pressure,InSitu_Temperature,Salinity,Doxy+0.001,Year,Month,NO3,PO4,SiOH4,TA,DIC,pH_insitu
23.1,-65.2,2968.21759489887,3008.34938644951,2.75710991511532,34.9356065519009,262.534311126727,1974,9,18.8018797763691,1.27238473869244,25.595122084348,2326.14914889697,2167.90010003556,7.96220193958629
23.1,-65.2,2969.41317126631,3009.56957155389,2.75637881310565,34.935545476942,262.546168134266,1974,9,18.8016369923236,1.27237694686186,25.5995838580211,2326.14970966324,2167.90137106239,7.96216730492408
23.1,-65.2,3458.20464282156,3508.98013063299,2.49011128340117,34.9149812988867,266.170694476701,1974,9,18.7805882024963,1.27562299310176,27.8236803255828,2327.05128619162,2169.29755573371,7.94562702605907
23.1,-65.2,3460.19727010063,3511.0183207923,2.48922225815886,34.9149178720142,266.186301663645,1974,9,18.7801058965307,1.27561140570812,27.8299176881862,2327.05329052945,2169.30103297207,7.94555540984269
23.1,-65.2,3971.30616718143,4034.41990059928,2.34213708551056,34.9030878150075,267.477845433403,1974,9,18.8745624102607,1.28795009952226,30.2080157510952,2328.92912155904,2171.84734583887,7.92448610158066
23.1,-65.2,3976.2877353791,4039.52720095509,2.34137562156275,34.9030281642823,267.47430795172,1974,9,18.8764256111224,1.28813362738013,30.2334107181136,2328.95692920293,2171.88085470916,7.92426783774865
23.1,-65.2,4467.07183421341,4543.25534383222,2.28257038159192,34.8936222686761,265.325080859795,1974,9,19.3304758853583,1.32405232161761,34.1757595434959,2332.60796738398,2176.93281746041,7.90056417559108
23.1,-65.2,4472.85045332271,4549.19291728006,2.28189969528289,34.8934796320714,265.251459871279,1974,9,19.3427542304931,1.32493756255962,34.2642427980839,2332.68801193076,2177.0444681151,7.90023951932119
23.1,-65.2,5314.13769054498,5415.23465681936,2.08586508437278,34.8552732468151,252.900851328225,1974,9,21.9026256983762,1.50074018409226,52.3128370247568,2345.43238009545,2197.67026534881,7.84750132857329
23.1,-65.2,1443.06067550065,1457.29062939555,4.53880602654628,35.0290646094007,245.531932161803,1974,9,18.9119599844749,1.25791098833462,14.4817715273017,2317.42453515991,2161.85110960781,7.99032776499659
23.1,-65.2,1922.28753611637,1943.4667508645,3.71976529483017,34.9940442111479,258.908161811051,1974,9,18.31397622188,1.22388031934392,16.6253262227752,2318.38406259755,2159.99555812231,7.9898655467082
23.1,-65.2,1978.08109993026,2000.14062188083,3.639878888913,34.991712692734,259.154849260047,1974,9,18.331651629242,1.2262038794857,17.1712950554816,2319.05428226337,2160.51694544605,7.98880296605828
23.1,-65.2,2476.03865696921,2506.60912658351,3.11645164534615,34.9619728687246,259.719633387083,1974,9,18.6727680216515,1.25851847274328,22.1834062217533,2323.84426492626,2165.34830042048,7.97611357695779
23.1,-65.2,2956.46109395238,2996.35125555325,2.76431355927554,34.93620818166,262.415732154734,1974,9,18.8044601039749,1.27247586800529,25.5523001893649,2326.14469881515,2167.88920800245,7.9625397679855
23.1,-65.2,2957.65667031982,2997.57137493925,2.76357954935819,34.9361469806209,262.427919169808,1974,9,18.8041850582369,1.27246564613566,25.5565906337179,2326.14509770731,2167.89021600606,7.96250562036198
23.1,-65.2,3479.52575470758,3530.78972011906,2.48076369218801,34.9143116708699,266.32981993948,1974,9,18.7761152171977,1.27554840404712,27.8933658096598,2327.0769574513,2169.34002653935,7.94485336201643
23.1,-65.2,3480.92059380293,3532.21658909315,2.48016620074625,34.9142685825214,266.33946696704,1974,9,18.775892392265,1.27554849407442,27.8982351376734,2327.07906211248,2169.34333415566,7.94480206992435
23.1,-65.2,3968.51648899074,4031.55986217079,2.34256555209353,34.9031205293512,267.47975032443,1974,9,18.8735351879237,1.28784836704057,30.1938563743131,2328.91351388086,2171.82864048989,7.92460813109851
23.1,-65.2,3972.50174354887,4035.64564229322,2.34195392810185,34.9030736535301,267.47701210381,1974,9,18.8750060966194,1.28799392159328,30.2140971719525,2328.93580379796,2171.8553755052,7.92443376096928
23.1,-65.2,4474.04602969015,4550.42139972145,2.28176041551905,34.8934500902095,265.23637511461,1974,9,19.3452786113003,1.32511961225187,34.2824707033528,2332.70446243077,2177.06743829643,7.90017244863144
23.1,-65.2,4475.83939424131,4552.26413557753,2.28155115721209,34.8934057669935,265.213870533365,1974,9,19.3490511604733,1.32539172463296,34.3097394553697,2332.72904475483,2177.1017806228,7.90007193084131
23.1,-65.2,5325.29640330776,5426.74312661546,2.0848378269794,34.8548833144206,252.778251356548,1974,9,21.9289630312458,1.50250837382374,52.4809651630661,2345.55763142677,2197.87468102696,7.84685671094524
22.8,-55.1,1970.64713322091,1992.54875636885,3.69686082908526,35.0046123911476,252.514724482236,1974,9,18.9321502245965,1.26319670811684,18.9617467436551,2321.89310703085,2164.56615206649,7.98577273711917
22.8,-55.1,3021.50084317032,3062.67461987718,2.72500357561214,34.9331996029381,255.779029766094,1974,9,19.7749602722743,1.33550335381798,30.6660124033689,2331.39419038246,2174.76174589473,7.95645275070166
22.8,-55.1,3503.53077571669,3555.27606923493,2.47055100956606,34.9114473028986,258.127087216088,1974,9,19.9886099503858,1.35322164159103,34.3247685698703,2333.53893730493,2177.80901723469,7.93873539015548
22.8,-55.1,4013.49072512648,4077.59107687527,2.2891364763979,34.8938797684702,260.094971689082,1974,9,20.176183467565,1.36983850588837,37.5306849686589,2335.12628805789,2180.76433626651,7.91720978582978
22.8,-55.1,4014.28119730186,4078.40162922473,2.28894404527213,34.8938617760389,260.094881455272,1974,9,20.1767002422099,1.36988065150573,37.5367539553753,2335.13097429364,2180.77116899556,7.91717380530181
22.8,-55.1,4508.5370994941,4585.77259905745,2.17863495394117,34.8772583002912,256.904885993314,1974,9,20.9999524536087,1.42958350093804,44.1881423500758,2340.03513601772,2188.45662003419,7.89072351139828
22.8,-55.1,4522.34401349073,4599.96187310491,2.17491680231503,34.8766807417897,256.778727779585,1974,9,21.0313876697677,1.43178604073224,44.4260423202804,2340.1993673,2188.7278169677,7.88992113793614
22.8,-55.1,4993.46543001686,5084.64803039369,2.0480210847332,34.8561557330815,251.599155004302,1974,9,22.2771929613414,1.51668434559678,53.2239953143152,2346.39605293583,2199.09028413716,7.86109105072264
22.8,-55.1,4994.41399662732,5085.62492045596,2.04783362024854,34.8561202626362,251.589942339431,1974,9,22.279414033943,1.51683318518542,53.2390130634078,2346.40686936915,2199.10853222979,7.86103451879574
22.8,-55.1,5986.19308600337,6109.2227381826,1.96356141631471,34.8651103081851,236.876400112835,1974,9,24.4360457439427,1.66772621458828,67.6754130733303,2368.16725203602,2222.5680014963,7.80520849344175
22.8,-55.1,1007.06155143339,1015.90658050321,6.23188921252525,34.980694531248,164.284575952213,1974,9,26.6839045208353,1.74547604138565,20.2371001212546,2318.32583414527,2196.51431778314,7.89967891430704
22.8,-55.1,1998.10286677909,2020.44159261503,3.64645441723445,35.0026504673889,252.086126292623,1974,9,19.0051740418226,1.26930122736319,19.6042002424842,2322.63827580411,2165.3680678883,7.98476161970233
22.8,-55.1,1999.20952782462,2021.56594717056,3.64461217971796,35.0025623512936,252.082519416144,1974,9,19.0068893573513,1.26945258255178,19.623819138133,2322.65949336117,2165.38899985436,7.98473181323185
22.8,-55.1,2493.93971332209,2524.7875524839,3.05683975265638,34.9606367312154,253.624092367214,1974,9,19.4905842877525,1.31176383636662,26.1757163565331,2328.10108286433,2171.06361019752,7.97224241354398
22.8,-55.1,2509.1694772344,2540.29707454385,3.04516612282369,34.9598296983848,253.681580861298,1974,9,19.4996330644569,1.31253292090725,26.3238954730578,2328.22988679498,2171.18741063474,7.97184584850336
22.8,-55.1,3018.18086003373,3059.2855775869,2.72686317758786,34.9333687251628,255.761996922644,1974,9,19.7735031466895,1.33538186494019,30.6409118780086,2331.37956404657,2174.74210931988,7.95656347766391
22.8,-55.1,3018.97133220911,3060.09248774841,2.72642056290041,34.9333284812516,255.766039546704,1974,9,19.7738509230337,1.33541085555709,30.646891855532,2331.38305755773,2174.74679262168,7.956537122706
22.8,-55.1,3508.64249578415,3560.50567729561,2.46816669128002,34.9112453801708,258.155001867237,1974,9,19.9901783165996,1.35336174104344,34.3582424324754,2333.55559079461,2177.8366665411,7.9385354240909
22.8,-55.1,3509.5910623946,3561.47613333671,2.46772469717737,34.9112079108448,258.16021386131,1974,9,19.9904654024764,1.35338746683192,34.364427984585,2333.55864172095,2177.84176286809,7.93849830736521
22.8,-55.1,3989.93465430017,4053.43793265213,2.29517000203976,34.894451766927,260.090757030219,1974,9,20.1609647756562,1.36859665066409,37.3498556566841,2334.99233538665,2180.56404368164,7.91828040719685
22.8,-55.1,3999.10413153457,4062.83952503509,2.29274067066174,34.8942215083518,260.095685275989,1974,9,20.166631258827,1.36906198140608,37.4190376856022,2335.0419203376,2180.63960277306,7.91786553579046
22.8,-55.1,4511.33010118044,4588.6428784614,2.17788958108855,34.8771435525231,256.878870154374,1974,9,21.0063369119318,1.43003117743882,44.2364380656372,2340.06899128613,2188.5119249316,7.89056113701952
22.8,-55.1,4516.07293423271,4593.51701907471,2.17661578952278,34.8769461848962,256.835314348261,1974,9,21.017143926562,1.4307885705284,44.3182205490803,2340.12569529868,2188.6052723394,7.8902855071817
22.8,-55.1,4976.39123102867,5067.06470272115,2.05126485402609,34.8567936931257,251.773082172126,1974,9,22.2363564504716,1.51394432255036,52.9510116481548,2346.19493187333,2198.7546979858,7.8621171216502
22.8,-55.1,4982.0826306914,5072.92566594516,2.05020723628526,34.8565810855476,251.713565374919,1974,9,22.2501340327197,1.51486944084333,53.0425526913149,2346.2632066205,2198.8679405154,7.86177348564376
22.8,-55.1,5491.62099494098,5598.23452137758,2.00748385266515,34.8417434364418,249.807432777269,1974,9,22.8819199452412,1.55715041637325,57.6594569228283,2348.70646015598,2203.89948999788,7.83597521873888
22.8,-55.1,5985.50801011804,6108.51417203513,1.96371758723814,34.8649611588009,236.947956623149,1974,9,24.4286888502184,1.66718407718321,67.6311492059398,2368.05409682797,2222.4737964331,7.80529966446228
22.8,-55.1,5990.88322091062,6114.07374680973,1.96248261289644,34.8661450572694,236.380244529271,1974,9,24.4869196054761,1.6714797654869,67.9824377893544,2368.95554787239,2223.2209588469,7.80457819759025
22.8,-55.1,1998.73524451939,2021.08408021935,3.645398996455,35.0026002691717,252.083848244029,1974,9,19.0061739299457,1.26938922606495,19.6155138479878,2322.65054433146,2165.38021164763,7.98474441367229
22.8,-55.1,2510.43423271501,2541.58511169971,3.04423408239065,34.9597681500404,253.686162478007,1974,9,19.5003386458349,1.31259317478108,26.335816169109,2328.24073138928,2171.19750458307,7.97181305814775
22.8,-55.1,3019.60370994941,3060.73801797893,2.72606640288703,34.9332962751165,255.769279581206,1974,9,19.7741287527784,1.33543401801249,30.6516741203361,2331.38584723763,2174.75053555877,7.9565160349508
22.8,-55.1,3020.55227655987,3061.70631682682,2.72553505285282,34.9332479486698,255.774149173866,1974,9,19.7745448713715,1.33546871356107,30.6588447999217,2331.39002353491,2174.75614407644,7.95648439682988
22.8,-55.1,3516.23102866779,3568.26944226463,2.46463565413651,34.9109456735325,258.196936288879,1974,9,19.9924440290449,1.353565427681,34.4075129066269,2333.57967767394,2177.87716384373,7.93823837765535
22.8,-55.1,3517.17959527825,3569.23993163067,2.46419515213786,34.9109082217854,258.20221241933,1974,9,19.9927226168553,1.35359057329877,34.4136387575478,2333.58263942348,2177.88218485559,7.93820122603796
22.8,-55.1,3995.4152613828,4059.05722883247,2.29370329820475,34.8943133431267,260.094665466867,1974,9,20.164250670123,1.3688677893306,37.3906755488646,2335.02125380157,2180.60838092872,7.91803316306486
22.8,-55.1,4012.22596964587,4076.29419907898,2.28944550301111,34.8939087080316,260.095105632172,1974,9,20.1753550932301,1.36977097404377,37.5209617471771,2335.11879949498,2180.75339977342,7.91726736331684
22.8,-55.1,4514.43929173693,4591.83813687298,2.17705565981079,34.8770145123499,256.850234734511,1974,9,21.0134257503504,1.43052804436822,44.2900794945319,2340.10626885098,2188.57319315472,7.89038043583384
22.8,-55.1,4517.12689713322,4594.60017532106,2.17633139204014,34.8769019166069,256.825730704481,1974,9,21.0195407499827,1.43095647987002,44.3363624286623,2340.13817368601,2188.62593110071,7.89022426670298
22.8,-55.1,4995.88954468803,5087.14453527898,2.04754015438797,34.8560650751432,251.575719989449,1974,9,22.2828577601751,1.51706391427755,53.2623418464437,2346.423609899,2199.13682504443,7.86094669445077
22.8,-55.1,5002.05522765599,5093.49446051137,2.04628582760579,34.8558341222301,251.517718159537,1974,9,22.2971082140473,1.51801806516242,53.3594921694112,2346.49246449229,2199.25389167574,7.86058118610353
22.8,-55.1,5517.60118043845,5625.04996299511,2.00746153019751,34.8410083490741,250.03025006196,1974,9,22.8663640637495,1.55612678286793,57.6453383558745,2348.48323701486,2203.73113221872,7.83508742369592
22.8,-55.1,5518.5497470489,5626.02908278367,2.00745832218853,34.8409809320994,250.038648515118,1974,9,22.8657706313082,1.55608770116629,57.6447299600252,2348.47478229139,2203.7247039448,7.83505534579311
22.8,-55.1,5979.60581787521,6102.40968816527,1.96504829164831,34.8636970571749,237.554855080518,1974,9,24.3660866198357,1.66257786756091,67.2558068958886,2367.09976297755,2221.67444062454,7.80607577681799
22.8,-55.1,5984.24325463744,6107.20605537244,1.96400496376679,34.864687134829,237.079450707306,1974,9,24.4151564402773,1.66618730675541,67.5498160010032,2367.84650993138,2222.30065953344,7.80546738421732
25.9,-60.3,1018.54471565627,1027.74010048087,6.64248394941927,35.0652040790112,173.507421308883,1974,9,24.5659078560066,1.59806259222333,17.5560697543568,2321.49235332358,2188.37477371008,7.92103973654518
25.9,-60.3,2014.71231255948,2037.75647373198,3.66317790934706,35.0118691426119,251.784010183806,1974,9,18.8868963495612,1.26354883394457,19.6655873295849,2323.66817567078,2165.50960322229,7.98319478584835
25.9,-60.3,2018.87908639626,2041.991142975,3.65661844622349,35.0114583180512,251.819891420832,1974,9,18.8889976755934,1.26379700957074,19.7160486338452,2323.71276658237,2165.54522832854,7.98312096584219
25.9,-60.3,2523.8303454307,2555.77982808321,3.08295435361841,34.9649854903025,254.362589037491,1974,9,19.2675874086404,1.29936316969849,25.3728592790371,2327.80785897127,2169.92498061028,7.97096269278889
25.9,-60.3,2524.91062012912,2556.88030145875,3.08210747604848,34.9649246298296,254.367355973735,1974,9,19.2681424108023,1.29941253015508,25.3824950785813,2327.81595574578,2169.93265105704,7.97093494296519
25.9,-60.3,2983.10141721752,3024.1328489089,2.7727436630093,34.9394217790366,256.586830372727,1974,9,19.4822811816484,1.31795335335409,29.0711976788471,2330.38393009526,2172.78508176227,7.95760977074202
25.9,-60.3,2984.79899174361,3025.86582681962,2.77176594120466,34.9393320579714,256.595895557509,1974,9,19.4829383700011,1.3180097177078,29.0831686210631,2330.39054517921,2172.79404473684,7.95755485136754
25.9,-60.3,3499.16407315003,3551.57678183895,2.50867743277399,34.9148434633103,261.131826039856,1974,9,19.448129999782,1.3179188562801,31.1618881693197,2330.56819174558,2173.64624607363,7.94047717016546
25.9,-60.3,3500.86164767612,3553.31383694126,2.50791082845405,34.9147757878429,261.146061794725,1974,9,19.4479174634438,1.31791325391327,31.1677678383078,2330.56839234509,2173.64904157688,7.9404152636695
25.9,-60.3,3988.99148640654,4053.34833267456,2.33992626521423,34.9010454442263,263.292610306663,1974,9,19.5223688456111,1.32661782567778,33.5067063875936,2331.95885217153,2175.84440347883,7.92068392433749
25.9,-60.3,4002.26343270146,4066.95928135461,2.33702784825905,34.9007343864359,263.293395432353,1974,9,19.5295803106096,1.3272268278533,33.5930400710779,2332.02605728764,2175.94379919618,7.92008781938689
25.9,-60.3,4499.3441189331,4577.31738706037,2.24504518923365,34.8855363445258,261.640649930915,1974,9,20.0640444561707,1.36786062841244,38.3440876663503,2335.33263458092,2181.32219709327,7.89552087507517
25.9,-60.3,4501.50466832995,4579.53810738719,2.24460014373789,34.8854605337507,261.62211199702,1974,9,20.0681807583367,1.36815905900876,38.3767513941025,2335.3563255647,2181.35916155025,7.89540224762042
25.9,-60.3,5008.3078268474,5101.04055868653,2.11520821033209,34.8633031993979,254.772306538024,1974,9,21.5317875390604,1.4694328856654,48.9986327791836,2343.02107675393,2193.51801310295,7.86419889333016
25.9,-60.3,5012.93757555493,5105.80994076188,2.11396598902647,34.8630797245342,254.752765654454,1974,9,21.5401256123811,1.4699883841582,49.0641386194654,2343.04747865398,2193.58148957625,7.86394891355819
25.9,-60.3,5493.35116643946,5601.23636616126,2.05969135547658,34.8494131198174,250.2961031396,1974,9,22.5236934305793,1.53574494645091,55.6805145477035,2348.2617878472,2201.66114371106,7.83748595003559
25.9,-60.3,5502.45633889761,5610.63605735847,2.05999766196853,34.8494113044516,250.206976320051,1974,9,22.5374937039466,1.5366943184025,55.7678471602876,2348.37998371692,2201.79608757148,7.83703343243167
25.9,-60.3,1018.69904061318,1027.8962011461,6.64115395040321,35.0651973464363,173.512510028234,1974,9,24.5665699761733,1.59813083584554,17.5605478094532,2321.49691442915,2188.38590697417,7.92103801093138
25.9,-60.3,2003.44659070449,2026.3075962635,3.68058223714382,35.0127241209108,251.727644455558,1974,9,18.8793717879003,1.26275065289379,19.5173602642712,2323.50935659561,2165.38465541969,7.98341003764893
25.9,-60.3,2005.60714010134,2028.50322460893,3.67728737969605,35.0125917619098,251.733352309609,1974,9,18.8810490072011,1.26291988293515,19.5472504584651,2323.54452018321,2165.41219017623,7.98336672169994
25.9,-60.3,2509.0151495666,2540.68817686688,3.09463402443035,34.9658423931854,254.298555268718,1974,9,19.2596792769451,1.29866177913601,25.2394455797972,2327.69749359627,2169.81853104309,7.97134468129825
25.9,-60.3,2524.44764525837,2556.40866933851,3.08247034358064,34.9649506896713,254.365311685481,1974,9,19.2679048555847,1.29939140081345,25.378366805889,2327.81248510658,2169.92936502717,7.97094683464339
25.9,-60.3,3007.33043545359,3048.86844603761,2.75899135956655,34.9381002517847,256.728198812441,1974,9,19.4906117222299,1.31867903926031,29.233092664064,2330.46123140321,2172.899923527,7.95682592991181
25.9,-60.3,3009.1823349366,3050.75917780635,2.75796252226936,34.9379947374758,256.739929875181,1974,9,19.4911741951175,1.31872893271572,29.2447132439353,2330.46555275159,2172.9076041021,7.95676579540969
25.9,-60.3,3487.28105146737,3539.41776994838,2.51402876426191,34.9153104321079,261.034135356384,1974,9,19.4494689358187,1.31794753342519,31.1197451934118,2330.5644863641,2173.62501075647,7.94091013469398
25.9,-60.3,3492.21945008874,3544.47078635144,2.51180742521725,34.9151176711085,261.074364101954,1974,9,19.4489404283092,1.31793758574342,31.137446460839,2330.56647071276,2173.63415130567,7.94073030164314
25.9,-60.3,4007.66480619358,4072.49885245799,2.33589705625765,34.9006094675209,263.29314761022,1974,9,19.5325285811922,1.32747552029216,33.6279546430953,2332.05341208877,2175.98422296827,7.91984477152083
25.9,-60.3,4493.01679569948,4570.81397112576,2.24635703157125,34.8857593995841,261.693677187036,1974,9,20.0520896193149,1.36699736070355,38.2494139091443,2335.26439287326,2181.21526513464,7.89586731852355
25.9,-60.3,4499.65276884693,4577.63463152119,2.24498155153598,34.8855255006241,261.638036799339,1974,9,20.0646307664015,1.36790294731285,38.348724783128,2335.3359866798,2181.32743918308,7.89550395633293
25.9,-60.3,4999.97427917385,5092.45591440601,2.11739656284421,34.8636905853065,254.812935421316,1974,9,21.5163003539227,1.46839751678295,48.8780839201403,2342.96698833515,2193.39804548887,7.86465198323631
25.9,-60.3,5001.82617865686,5094.36358608261,2.11691626183319,34.863606323969,254.803248844851,1974,9,21.5197990642755,1.46863183177247,48.9051862813032,2342.97979883529,2193.42538891652,7.864550927165
25.9,-60.3,5493.04251652563,5600.91773905048,2.05968183832661,34.8494133185845,250.299128776222,1974,9,22.5232216286494,1.53571252176545,55.67752421792,2348.25778401215,2201.65654852444,7.83750132456175
25.9,-60.3,5511.40718639883,5619.87679265918,2.06034959462998,34.8494174691015,250.119604880322,1974,9,22.5508286994042,1.53761359973997,55.8519663633985,2348.49634068535,2201.92754008706,7.83659057824957
25.9,-60.3,1004.19249466293,1013.22324229023,6.76942284149598,35.0659510704105,172.903699171044,1974,9,24.5143977400506,1.59230128204984,17.1580740332321,2321.08980560812,2187.39645099644,7.92105334016204
25.9,-60.3,2006.9960647136,2029.91471169908,3.67515768114929,35.0124983636206,251.738373498623,1974,9,18.8820648218915,1.26302436922109,19.5660804836229,2323.56589216648,2165.42894762208,7.9833394240773
25.9,-60.3,2008.23066436894,2031.16937459363,3.67325734037507,35.0124100413742,251.743695109372,1974,9,18.8829282843667,1.26311452203433,19.5825727185542,2323.58410111959,2165.44324287113,7.98331550409858
25.9,-60.3,2493.58265387484,2524.96880732579,3.10690887316403,34.9667887249735,254.235470366035,1974,9,19.2507065150481,1.29787097942669,25.097659742667,2327.58464169064,2169.7046840713,7.97174715145318
25.9,-60.3,2496.97780292703,2528.42697226185,3.10420772132139,34.9665762806326,254.248995244374,1974,9,19.2527391512633,1.29804979112546,25.1290097675888,2327.60922262816,2169.72992754689,7.97165819871377
25.9,-60.3,2996.21903855552,3037.52439203494,2.76524000679567,34.9387184172149,256.660109472101,1974,9,19.4870714481831,1.31836725518444,29.161316599947,2330.43059964059,2172.8508678132,7.95718549841179
25.9,-60.3,2998.22526299545,3039.57258131643,2.76410313581109,34.9386085976764,256.672035661071,1974,9,19.4877400876472,1.31842575602136,29.1745737380187,2330.43675761044,2172.86015953906,7.95712065731762
25.9,-60.3,3497.31217366702,3549.68182786218,2.50951294381682,34.9149169769852,261.116396007905,1974,9,19.4483539660839,1.31792440548189,31.1554229078966,2330.56786106635,2173.64311105676,7.94054469969822
25.9,-60.3,3498.39244836544,3550.78721575114,2.50902564446461,34.9148741304142,261.125387138588,1974,9,19.4482240223304,1.3179212181735,31.1591990084192,2330.56806562765,2173.64494798399,7.94050530994193
25.9,-60.3,3998.55963373544,4063.16079571947,2.33781966694712,34.9008211747457,263.293405274267,1974,9,19.5275532034166,1.32705590680214,33.5689810322985,2332.00733785476,2175.91604149312,7.92025443768905
25.9,-60.3,4009.20805576275,4074.08161165712,2.33557892136349,34.9005741256326,263.293028537828,1974,9,19.5333692405498,1.32754645362874,33.6378948767466,2332.06124014855,2175.99576126973,7.91977531668005
25.9,-60.3,4511.69011548651,4590.00750351256,2.24250676238727,34.8851061947703,261.52318727572,1974,9,20.0892091799687,1.3696707492321,38.5404890719789,2335.47866265163,2181.5462533637,7.89483363007539
25.9,-60.3,4521.72123768616,4600.31873361149,2.24044974621947,34.8847608422927,261.409407748382,1974,9,20.1121093626375,1.37130942742988,38.7157060439647,2335.61424460791,2181.74881899297,7.89426010416983
25.9,-60.3,5001.67185369994,5094.20461285244,2.11695642704704,34.8636133878093,254.804041021014,1974,9,21.5195088034596,1.46861240175324,48.9029348715064,2342.97874935713,2193.42312587494,7.86455934015116
25.9,-60.3,5502.30201394069,5610.4767374737,2.05999204718689,34.8494112686179,250.208484854955,1974,9,22.5372617399818,1.53667834486145,55.7663814635588,2348.37797902759,2201.79381048364,7.83704108539328
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.171133980036,1976,11,19.1694770794648,1.2899466141126,29.4525659711641,2328.58910496165,2171.12102035806,7.9379199121543
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.737171323817,1976,11,21.0762369768291,1.43110288773117,45.3845557073732,2341.22895195291,2189.63192733215,7.87701272069278
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.155799302814,1976,11,21.7296334872664,1.47709621656771,50.4950255278744,2345.50797345247,2195.71478487391,7.84359832248414
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.171133980036,1976,11,19.1694770794648,1.2899466141126,29.4525659711641,2328.58910496165,2171.12102035806,7.9379199121543
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.737171323817,1976,11,21.0762369768291,1.43110288773117,45.3845557073732,2341.22895195291,2189.63192733215,7.87701272069278
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.155799302814,1976,11,21.7296334872664,1.47709621656771,50.4950255278744,2345.50797345247,2195.71478487391,7.84359832248414
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.171133980036,1976,11,19.1694770794648,1.2899466141126,29.4525659711641,2328.58910496165,2171.12102035806,7.9379199121543
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.737171323817,1976,11,21.0762369768291,1.43110288773117,45.3845557073732,2341.22895195291,2189.63192733215,7.87701272069278
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.155799302814,1976,11,21.7296334872664,1.47709621656771,50.4950255278744,2345.50797345247,2195.71478487391,7.84359832248414
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.171133980036,1976,11,19.1694770794648,1.2899466141126,29.4525659711641,2328.58910496165,2171.12102035806,7.9379199121543
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.737171323817,1976,11,21.0762369768291,1.43110288773117,45.3845557073732,2341.22895195291,2189.63192733215,7.87701272069278
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.155799302814,1976,11,21.7296334872664,1.47709621656771,50.4950255278744,2345.50797345247,2195.71478487391,7.84359832248414
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.171133980036,1976,11,19.1694770794648,1.2899466141126,29.4525659711641,2328.58910496165,2171.12102035806,7.9379199121543
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.737171323817,1976,11,21.0762369768291,1.43110288773117,45.3845557073732,2341.22895195291,2189.63192733215,7.87701272069278
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.155799302814,1976,11,21.7296334872664,1.47709621656771,50.4950255278744,2345.50797345247,2195.71478487391,7.84359832248414
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.171133980036,1976,11,19.1694770794648,1.2899466141126,29.4525659711641,2328.58910496165,2171.12102035806,7.9379199121543
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.737171323817,1976,11,21.0762369768291,1.43110288773117,45.3845557073732,2341.22895195291,2189.63192733215,7.87701272069278
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.155799302814,1976,11,21.7296334872664,1.47709621656771,50.4950255278744,2345.50797345247,2195.71478487391,7.84359832248414
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.171133980036,1976,11,19.1694770794648,1.2899466141126,29.4525659711641,2328.58910496165,2171.12102035806,7.9379199121543
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.737171323817,1976,11,21.0762369768291,1.43110288773117,45.3845557073732,2341.22895195291,2189.63192733215,7.87701272069278
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.155799302814,1976,11,21.7296334872664,1.47709621656771,50.4950255278744,2345.50797345247,2195.71478487391,7.84359832248414
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.171133980036,1976,11,19.1694770794648,1.2899466141126,29.4525659711641,2328.58910496165,2171.12102035806,7.9379199121543
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.737171323817,1976,11,21.0762369768291,1.43110288773117,45.3845557073732,2341.22895195291,2189.63192733215,7.87701272069278
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.155799302814,1976,11,21.7296334872664,1.47709621656771,50.4950255278744,2345.50797345247,2195.71478487391,7.84359832248414
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.171133980036,1976,11,19.1694770794648,1.2899466141126,29.4525659711641,2328.58910496165,2171.12102035806,7.9379199121543
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.737171323817,1976,11,21.0762369768291,1.43110288773117,45.3845557073732,2341.22895195291,2189.63192733215,7.87701272069278
