Latitude,Longitude,Depth,Pressure,InSitu_Temperature,Salinity,DissolvedOxygen,Year,Month,Nitrate,Phosphate,Silicate,Alkalinity,DIC,pH
23.1,-65.2,2968.21759489887,3008.34938644951,2.75710991511532,34.9356065519009,262.533311126727,1974,9,18.8019841023629,1.27239237039859,25.5957089611231,2326.14980415884,2167.90093474584,7.96220116701234
23.1,-65.2,2969.41317126631,3009.56957155389,2.75637881310565,34.935545476942,262.545168134266,1974,9,18.801741337641,1.27238457938647,25.6001708521356,2326.15036507689,2167.90220586691,7.9621665324561
23.1,-65.2,3458.20464282156,3508.98013063299,2.49011128340117,34.9149812988867,266.169694476701,1974,9,18.7807015626896,1.27563099055346,27.8243162615796,2327.05200394569,2169.29844107687,7.9456262851397
23.1,-65.2,3460.19727010063,3511.0183207923,2.48922225815886,34.9149178720142,266.185301663645,1974,9,18.7802192880268,1.27561940420544,27.8305537267716,2327.05400845682,2169.30191847148,7.94555466906699
23.1,-65.2,3971.30616718143,4034.41990059928,2.34213708551056,34.9030878150075,267.476845433403,1974,9,18.8746839400999,1.28795843665846,30.2087040214859,2328.92989399423,2171.84830071831,7.92448535951225
23.1,-65.2,3976.2877353791,4039.52720095509,2.34137562156275,34.9030281642823,267.47330795172,1974,9,18.8765472105012,1.28814196773259,30.234099601501,2328.95770220856,2171.88181038278,7.92426709542084
23.1,-65.2,4467.07183421341,4543.25534383222,2.28257038159192,34.8936222686761,265.324080859795,1974,9,19.3306057442116,1.32406108588879,34.1765372928999,2332.60880045379,2176.93386337509,7.90056337113813
23.1,-65.2,4472.85045332271,4549.19291728006,2.28189969528289,34.8934796320714,265.250459871279,1974,9,19.3428842275197,1.32494633448703,34.2650222933434,2332.68884608831,2177.04551547506,7.90023871332244
23.1,-65.2,5314.13769054498,5415.23465681936,2.08586508437278,34.8552732468151,252.899851328225,1974,9,21.9027668988884,1.50074957617769,52.3135732371987,2345.43334102881,2197.67143468731,7.84750025421388
23.1,-65.2,1443.06067550065,1457.29062939555,4.53880602654628,35.0290646094007,245.530932161803,1974,9,18.9120399100987,1.25791706314904,14.4819833659125,2317.42483000073,2161.85172850002,7.99032679887884
23.1,-65.2,1922.28753611637,1943.4667508645,3.71976529483017,34.9940442111479,258.907161811051,1974,9,18.3140554161117,1.22388649930071,16.6256522404874,2318.38444294789,2159.99619478367,7.9898647170529
23.1,-65.2,1978.08109993026,2000.14062188083,3.639878888913,34.991712692734,259.153849260047,1974,9,18.3317320763121,1.22621014196529,17.1716402770911,2319.05468123382,2160.51759396138,7.98880214299372
23.1,-65.2,2476.03865696921,2506.60912658351,3.11645164534615,34.9619728687246,259.718633387083,1974,9,18.6728617986594,1.25852555754318,22.1839001244648,2323.84481636619,2165.34906141176,7.97611277677841
23.1,-65.2,2956.46109395238,2996.35125555325,2.76431355927554,34.93620818166,262.414732154734,1974,9,18.8045642423583,1.27248349179146,25.5528859275035,2326.1453525962,2167.89004181019,7.96253899434936
23.1,-65.2,2957.65667031982,2997.57137493925,2.76357954935819,34.9361469806209,262.426919169809,1974,9,18.804289215543,1.27247327071921,25.5571764869483,2326.14575163856,2167.89104990413,7.96250484683522
23.1,-65.2,3479.52575470758,3530.78972011906,2.48076369218801,34.9143116708699,266.32881993948,1974,9,18.7762289154768,1.27555641301164,27.8940029291152,2327.07767710711,2169.34091364887,7.94485262253442
23.1,-65.2,3480.92059380293,3532.21658909315,2.48016620074625,34.9142685825214,266.33846696704,1974,9,18.7760061130345,1.27555650382745,27.8988723437074,2327.07978189805,2169.34422139034,7.94480133052661
23.1,-65.2,3968.51648899074,4031.55986217079,2.34256555209353,34.9031205293512,267.47875032443,1974,9,18.8736566788689,1.28785670238249,30.1945443027774,2328.91428599527,2171.8295949251,7.92460738917309
23.1,-65.2,3972.50174354887,4035.64564229322,2.34195392810185,34.9030736535301,267.47601210381,1974,9,18.8751276431368,1.28800225949988,30.2147855891728,2328.93657637035,2171.85633057513,7.9244330188391
23.1,-65.2,4474.04602969015,4550.42139972145,2.28176041551905,34.8934500902095,265.23537511461,1974,9,19.3454086366836,1.32512838575,34.2832505561039,2332.70529681107,2177.06848595225,7.90017164231454
23.1,-65.2,4475.83939424131,4552.26413557753,2.28155115721209,34.8934057669935,265.212870533365,1974,9,19.349181228218,1.32540050047694,34.3105198415389,2332.72987946746,2177.10282872007,7.90007112404866
23.1,-65.2,5325.29640330776,5426.74312661546,2.0848378269794,34.8548833144206,252.777251356548,1974,9,21.9291041966434,1.50251776281812,52.4816980798234,2345.55859347196,2197.8758503398,7.84685563486275
22.8,-55.1,1970.64713322091,1992.54875636885,3.69686082908526,35.0046123911476,252.513724482236,1974,9,18.932239207202,1.26320349541569,18.9621100828586,2321.89354386311,2164.56687223987,7.98577184759286
22.8,-55.1,3021.50084317032,3062.67461987718,2.72500357561214,34.9331996029381,255.778029766094,1974,9,19.7750740439659,1.33551163876195,30.6666431145135,2331.39494282791,2174.76268879471,7.95645190951884
22.8,-55.1,3503.53077571669,3555.27606923493,2.47055100956606,34.9114473028986,258.126087216088,1974,9,19.9887325736024,1.35323033636613,34.3254950819948,2333.5397712372,2177.81003398236,7.93873456387614
22.8,-55.1,4013.49072512648,4077.59107687527,2.2891364763979,34.8938797684702,260.093971689082,1974,9,20.1763143312749,1.36984751289526,37.5314913641751,2335.12716894767,2180.7654139875,7.91720895913528
22.8,-55.1,4014.28119730186,4078.40162922473,2.28894404527213,34.8938617760389,260.093881455272,1974,9,20.1768311166046,1.36988965894411,37.5375604354907,2335.1318552571,2180.77224681177,7.91717297855504
22.8,-55.1,4508.5370994941,4585.77259905745,2.17863495394117,34.8772583002912,256.903885993314,1974,9,21.0000886469171,1.42959276008998,44.1889341139893,2340.0360685624,2188.45776235891,7.89072258595177
22.8,-55.1,4522.34401349073,4599.96187310491,2.17491680231503,34.8766807417897,256.777727779585,1974,9,21.0315239713956,1.43179530391432,44.4268318770757,2340.20030115707,2188.72896085695,7.88992020856703
22.8,-55.1,4993.46543001686,5084.64803039369,2.0480210847332,34.8561557330815,251.598155004302,1974,9,22.277330137027,1.51669356183559,53.2246656469616,2346.39702710392,2199.09145866109,7.8610899552651
22.8,-55.1,4994.41399662732,5085.62492045596,2.04783362024854,34.8561202626362,251.588942339431,1974,9,22.2795512073805,1.51684240106508,53.2396831745712,2346.40784359956,2199.10970676615,7.86103342301642
22.8,-55.1,5986.19308600337,6109.2227381826,1.96356141631471,34.8651103081851,236.875400112835,1974,9,24.4361715621689,1.6677348537713,67.6759388650464,2368.16843839962,2222.56918186135,7.80520719380959
22.8,-55.1,1007.06155143339,1015.90658050321,6.23188921252525,34.980694531248,164.283575952213,1974,9,26.6840235515899,1.74548332504455,20.2372574861672,2318.3259179168,2196.51500029984,7.89967738247417
22.8,-55.1,1998.10286677909,2020.44159261503,3.64645441723445,35.0026504673889,252.085126292623,1974,9,19.0052643820899,1.26930810413358,19.6045776149847,2322.63872898603,2165.36880076403,7.98476072762582
22.8,-55.1,1999.20952782462,2021.56594717056,3.64461217971796,35.0025623512936,252.081519416144,1974,9,19.0069797377588,1.26945946200593,19.624196977748,2322.65994708547,2165.38973310566,7.98473092118211
22.8,-55.1,2493.93971332209,2524.7875524839,3.05683975265638,34.9606367312154,253.623092367214,1974,9,19.4906883505826,1.31177158503789,26.1762434973347,2328.10171346716,2171.06446424028,7.97224154807076
22.8,-55.1,2509.1694772344,2540.29707454385,3.04516612282369,34.9598296983848,253.680580861298,1974,9,19.4997374328463,1.31254068749363,26.3244259743747,2328.2305216804,2171.18826751842,7.9718449839246
22.8,-55.1,3018.18086003373,3059.2855775869,2.72686317758786,34.9333687251628,255.760996922644,1974,9,19.773616859452,1.33539014690971,30.64154194476,2331.38031586072,2174.74305170905,7.95656263633644
22.8,-55.1,3018.97133220911,3060.09248774841,2.72642056290041,34.9333284812516,255.765039546704,1974,9,19.7739646498221,1.33541913823506,30.6475220755688,2331.38380952235,2174.74773513254,7.95653628141288
22.8,-55.1,3508.64249578415,3560.50567729561,2.46816669128002,34.9112453801708,258.154001867237,1974,9,19.9903010315573,1.35337043952663,34.3589699419151,2333.55642537797,2177.8376839802,7.9385345979746
22.8,-55.1,3509.5910623946,3561.47613333671,2.46772469717737,34.9112079108448,258.15921386131,1974,9,19.990588134458,1.35339616600131,34.3651556791938,2333.55947642436,2177.84278043506,7.9384974812795
22.8,-55.1,3989.93465430017,4053.43793265213,2.29517000203976,34.894451766927,260.089757030219,1974,9,20.161095310839,1.36860564450314,37.3506593998622,2334.99321410127,2180.56511854485,7.9182795819588
22.8,-55.1,3999.10413153457,4062.83952503509,2.29274067066174,34.8942215083518,260.094685275989,1974,9,20.1667619244373,1.36907098040078,37.4198425050607,2335.04279988151,2180.64067874084,7.91786471003476
22.8,-55.1,4511.33010118044,4588.6428784614,2.17788958108855,34.8771435525231,256.877870154374,1974,9,21.0064731269694,1.43004043742277,44.2372293796387,2340.06992410323,2188.5130675772,7.89056021077656
22.8,-55.1,4516.07293423271,4593.51701907471,2.17661578952278,34.8769461848962,256.834314348261,1974,9,21.0172801787374,1.43079783190579,44.3190111038575,2340.12662856988,2188.60641552457,7.89028457959033
22.8,-55.1,4976.39123102867,5067.06470272115,2.05126485402609,34.8567936931257,251.772082172126,1974,9,22.2364936756874,1.51395354558038,52.9516862048414,2346.19590489225,2198.75587229646,7.86211603212281
22.8,-55.1,4982.0826306914,5072.92566594516,2.05020723628526,34.8565810855476,251.712565374919,1974,9,22.2502712397683,1.51487866155126,53.0432257944215,2346.26418002779,2198.86911489572,7.86177239411319
22.8,-55.1,5491.62099494098,5598.23452137758,2.00748385266515,34.8417434364418,249.806432777269,1974,9,22.8820577318411,1.55715950633588,57.6600723236439,2348.70744659011,2203.90066491312,7.83597402455859
22.8,-55.1,5985.50801011804,6108.51417203513,1.96371758723814,34.8649611588009,236.946956623149,1974,9,24.4288147290909,1.66719271886822,67.6316750153707,2368.05528192194,2222.47497682643,7.80529836516811
22.8,-55.1,5990.88322091062,6114.07374680973,1.96248261289644,34.8661450572694,236.379244529271,1974,9,24.4870450095861,1.67148838730499,67.9829635650404,2368.95674302435,2223.22213901471,7.80457689565463
22.8,-55.1,1998.73524451939,2021.08408021935,3.645398996455,35.0026002691717,252.082848244029,1974,9,19.0062642933802,1.26939610438334,19.6158914888708,2322.65099782522,2165.38094474011,7.98474352160901
22.8,-55.1,2510.43423271501,2541.58511169971,3.04423408239065,34.9597681500404,253.685162478007,1974,9,19.5004430386775,1.31260094279561,26.3363469420223,2328.24136662761,2171.19836169804,7.97181219364358
22.8,-55.1,3019.60370994941,3060.73801797893,2.72606640288703,34.9332962751165,255.768279581206,1974,9,19.7742424907896,1.3354423012571,30.6523044630657,2331.38659932256,2174.75147816696,7.9565151936852
22.8,-55.1,3020.55227655987,3061.70631682682,2.72553505285282,34.9332479486698,255.773149173866,1974,9,19.7746586262207,1.33547699765546,30.6594753267964,2331.39077580017,2174.75708683056,7.95648355560563
22.8,-55.1,3516.23102866779,3568.26944226463,2.46463565413651,34.9109456735325,258.195936288879,1974,9,19.9925668801768,1.35357413163733,34.4082418977755,2333.5805132111,2177.87818230202,7.93823755178621
22.8,-55.1,3517.17959527825,3569.23993163067,2.46419515213786,34.9109082217854,258.20121241933,1974,9,19.9928454850047,1.35359927793665,34.4143679339172,2333.58347507881,2177.88320344071,7.93820040020006
22.8,-55.1,3995.4152613828,4059.05722883247,2.29370329820475,34.8943133431267,260.093665466867,1974,9,20.1643812836741,1.36887678624286,37.3914799454777,2335.02213300584,2180.60945644734,7.9180323375321
22.8,-55.1,4012.22596964587,4076.29419907898,2.28944550301111,34.8939087080316,260.094105632173,1974,9,20.175485939804,1.36977998035849,37.52176800692,2335.11968026678,2180.75447734184,7.91726653670584
22.8,-55.1,4514.43929173693,4591.83813687298,2.17705565981079,34.8770145123499,256.849234734511,1974,9,21.0135619897034,1.4305373052684,44.2908703102448,2340.10720196692,2188.57433615476,7.89037950870643
22.8,-55.1,4517.12689713322,4594.60017532106,2.17633139204014,34.8769019166069,256.824730704481,1974,9,21.0196770104456,1.43096574155374,44.3371528153566,2340.13910705677,2188.62707440493,7.8902233388125
22.8,-55.1,4995.88954468803,5087.14453527898,2.04754015438797,34.8560650751432,251.574719989449,1974,9,22.282994930243,1.51707312960324,53.2630116162182,2346.42458422598,2199.13799960031,7.8609455981727
22.8,-55.1,5002.05522765599,5093.49446051137,2.04628582760579,34.8558341222301,251.516718159537,1974,9,22.2972453717836,1.51802727823855,53.3601605545895,2346.49343921837,2199.25506631625,7.86058008776503
22.8,-55.1,5517.60118043845,5625.04996299511,2.00746153019751,34.8410083490741,250.02925006196,1974,9,22.8665022128903,1.556135877429,57.6459563748598,2348.48422165084,2203.73230716357,7.83508622947204
22.8,-55.1,5518.5497470489,5626.02908278367,2.00745832218853,34.8409809320994,250.037648515118,1974,9,22.8659087940614,1.55609679590587,57.6453480796254,2348.47576685904,2203.72587889105,7.83505415157123
22.8,-55.1,5979.60581787521,6102.40968816527,1.96504829164831,34.8636970571749,237.553855080518,1974,9,24.3662130222229,1.66258653043965,67.2563330194752,2367.10093731468,2221.67562125504,7.8060744804493
22.8,-55.1,5984.24325463744,6107.20605537244,1.96400496376679,34.864687134829,237.078450707306,1974,9,24.4152824311934,1.66619595303648,67.5503418534237,2367.84769269218,2222.3018399786,7.80546608554805
25.9,-60.3,1018.54471565627,1027.74010048087,6.64248394941927,35.0652040790112,173.506421308883,1974,9,24.5660227057369,1.59806978679594,17.5562313341483,2321.49243498677,2188.37543065882,7.92103834189586
25.9,-60.3,2014.71231255948,2037.75647373198,3.66317790934706,35.0118691426119,251.783010183806,1974,9,18.8869825272191,1.26355555225631,19.665974344583,2323.66865072566,2165.51032897359,7.9831939301743
25.9,-60.3,2018.87908639626,2041.991142975,3.65661844622349,35.0114583180512,251.818891420832,1974,9,18.8890839638333,1.2638037357536,19.7164371748458,2323.71324326593,2165.54595504375,7.9831201106073
25.9,-60.3,2523.8303454307,2555.77982808321,3.08295435361841,34.9649854903025,254.361589037491,1974,9,19.267687434234,1.29937079203535,25.3733950680464,2327.80849776597,2169.92581919339,7.97096186326542
25.9,-60.3,2524.91062012912,2556.88030145875,3.08210747604848,34.9649246298296,254.366355973735,1974,9,19.2682424595276,1.29942015387018,25.3830311128758,2327.81659483757,2169.93348984044,7.9709341134965
25.9,-60.3,2983.10141721752,3024.1328489089,2.7727436630093,34.9394217790366,256.585830372727,1974,9,19.4823904688994,1.31796149790451,29.0718280429062,2330.38467554385,2172.78599927782,7.95760896005412
25.9,-60.3,2984.79899174361,3025.86582681962,2.77176594120466,34.9393320579714,256.594895557509,1974,9,19.4830476890089,1.31801786392594,29.0837993037004,2330.39129094887,2172.79496251854,7.95755404073451
25.9,-60.3,3499.16407315003,3551.57678183895,2.50867743277399,34.9148434633103,261.130826039856,1974,9,19.4482474059129,1.31792734592463,31.1626026484053,2330.56899814203,2173.64721907115,7.94047639144987
25.9,-60.3,3500.86164767612,3553.31383694126,2.50791082845405,34.9147757878429,261.145061794725,1974,9,19.448034896467,1.31792174454604,31.1684825491152,2330.56919888665,2173.65001474057,7.94041448505054
25.9,-60.3,3988.99148640654,4053.34833267456,2.33992626521423,34.9010454442263,263.291610306663,1974,9,19.5224941210232,1.32662662401513,33.5074841421694,2331.95970418,2175.84543580393,7.92068315118929
25.9,-60.3,4002.26343270146,4066.95928135461,2.33702784825905,34.9007343864359,263.292395432353,1974,9,19.5297057919073,1.32723563545523,33.5938195399743,2332.02691054344,2175.94483338037,7.92008704551599
25.9,-60.3,4499.3441189331,4577.31738706037,2.24504518923365,34.8855363445258,261.639649930915,1974,9,20.0641779224046,1.36786982430034,38.3449288238148,2335.33353264179,2181.32330173698,7.8955200372826
25.9,-60.3,4501.50466832995,4579.53810738719,2.24460014373789,34.8854605337507,261.62111199702,1974,9,20.0683142620577,1.36816825680692,38.3775927533711,2335.35722388257,2181.36026653979,7.89540140933362
25.9,-60.3,5008.3078268474,5101.04055868653,2.11520821033209,34.8633031993979,254.771306538024,1974,9,21.531926513226,1.46944230952357,48.9993956461862,2343.02204152129,2193.51918124254,7.86419789002556
25.9,-60.3,5012.93757555493,5105.80994076188,2.11396598902647,34.8630797245342,254.751765654454,1974,9,21.5402646259128,1.46999780802347,49.0649009931237,2343.04844359377,2193.58265788689,7.86394790930936
25.9,-60.3,5493.35116643946,5601.23636616126,2.05969135547658,34.8494131198174,250.2951031396,1974,9,22.5238314523302,1.53575415388002,55.6811630105002,2348.26279206749,2201.66231441367,7.8374848554172
25.9,-60.3,5502.45633889761,5610.63605735847,2.05999766196853,34.8494113044516,250.205976320051,1974,9,22.5376316556522,1.53670352022047,55.7684935571754,2348.3809889378,2201.79725821208,7.83703233586202
25.9,-60.3,1018.69904061318,1027.8962011461,6.64115395040321,35.0651973464363,173.511510028234,1974,9,24.5666848255678,1.59813803037713,17.5607094332787,2321.49699617391,2188.38656400296,7.92103661633472
25.9,-60.3,2003.44659070449,2026.3075962635,3.68058223714382,35.0127241209108,251.726644455558,1974,9,18.879457646861,1.26275734909631,19.5177429766496,2323.50982683559,2165.38537829406,7.98340918098034
25.9,-60.3,2005.60714010134,2028.50322460893,3.67728737969605,35.0125917619098,251.732352309609,1974,9,18.8811349298085,1.26292658348423,19.5476340179658,2323.54499139692,2165.41291363618,7.98336586519761
25.9,-60.3,2509.0151495666,2540.68817686688,3.09463402443035,34.9658423931854,254.297555268718,1974,9,19.2597789819141,1.29866938229752,25.2399779986908,2327.69812831891,2169.81936685971,7.97134385104966
25.9,-60.3,2524.44764525837,2556.40866933851,3.08247034358064,34.9649506896713,254.364311685481,1974,9,19.2680048943999,1.29939902393816,25.3789027350701,2327.81312407104,2169.93020372475,7.9709460051512
25.9,-60.3,3007.33043545359,3048.86844603761,2.75899135956655,34.9381002517847,256.727198812441,1974,9,19.49072145177,1.31868720681836,29.2337274952301,2330.46198117628,2172.90084468403,7.95682512007879
25.9,-60.3,3009.1823349366,3050.75917780635,2.75796252226936,34.9379947374758,256.738929875181,1974,9,19.4912839575499,1.31873710196871,29.2453484077655,2330.46630283068,2172.9085255241,7.95676498564584
25.9,-60.3,3487.28105146737,3539.41776994838,2.51402876426191,34.9153104321079,261.033135356384,1974,9,19.4495861535667,1.31795601608237,31.120458036383,2330.56529170662,2173.62598256791,7.94090935532027
25.9,-60.3,3492.21945008874,3544.47078635144,2.51180742521725,34.9151176711085,261.073364101954,1974,9,19.4490577243636,1.3179460713177,31.1381599865544,2330.56727650079,2173.63512361439,7.94072952253951
25.9,-60.3,4007.66480619358,4072.49885245799,2.33589705625765,34.9006094675209,263.29214761022,1974,9,19.5326541448389,1.32748433161701,33.6287347979325,2332.05426584516,2175.98525790168,7.91984399734423
25.9,-60.3,4493.01679569948,4570.81397112576,2.24635703157125,34.8857593995841,261.692677187036,1974,9,20.0522229753069,1.36700655099305,38.2502544579413,2335.26529019083,2181.21636876904,7.89586648215862
25.9,-60.3,4499.65276884693,4577.63463152119,2.24498155153598,34.8855255006241,261.63703679934,1974,9,20.0647642379878,1.36791214347286,38.3495659696099,2335.33688477706,2181.32854387598,7.89550311847026
25.9,-60.3,4999.97427917385,5092.45591440601,2.11739656284421,34.8636905853065,254.811935421316,1974,9,21.5164392619408,1.46840694072436,48.8788477859335,2342.96795273834,2193.39921331419,7.8646509816933
25.9,-60.3,5001.82617865686,5094.36358608261,2.11691626183319,34.863606323969,254.802248844851,1974,9,21.519937986419,1.46864125568356,48.9059499117348,2342.98076332588,2193.4265568124,7.86454992522314
25.9,-60.3,5493.04251652563,5600.91773905048,2.05968183832661,34.8494133185845,250.298128776222,1974,9,22.5233596527584,1.53572172938463,55.6781727509707,2348.25878819863,2201.65771922914,7.83750023000855
25.9,-60.3,5511.40718639883,5619.87679265918,2.06034959462998,34.8494174691015,250.118604880322,1974,9,22.5509665813146,1.53762279603489,55.8526107415111,2348.49734689561,2201.92871066526,7.83658947970899
25.9,-60.3,1004.19249466293,1013.22324229023,6.76942284149598,35.0659510704105,172.902699171044,1974,9,24.5145126365949,1.59230847978701,17.158231524953,2321.08987976793,2187.3971009284,7.92105193988892
25.9,-60.3,2006.9960647136,2029.91471169908,3.67515768114929,35.0124983636206,251.737373498623,1974,9,18.8821507847381,1.26303107253586,19.5664645819067,2323.56636399301,2165.42967144952,7.98333856768838
25.9,-60.3,2008.23066436894,2031.16937459363,3.67325734037507,35.0124100413742,251.742695109372,1974,9,18.8830142825547,1.2631212277895,19.5829572920689,2323.58457348242,2165.44396701955,7.98331464781459
25.9,-60.3,2493.58265387484,2524.96880732579,3.10690887316403,34.9667887249735,254.234470366035,1974,9,19.2508058781306,1.29787856197861,25.0981886468105,2327.58527218993,2169.70551696129,7.97174632052031
25.9,-60.3,2496.97780292703,2528.42697226185,3.10420772132139,34.9665762806326,254.247995244374,1974,9,19.2528385900563,1.29805737825583,25.1295394431424,2327.60985405307,2169.73076108344,7.97165736792486
25.9,-60.3,2996.21903855552,3037.52439203494,2.76524000679567,34.9387184172149,256.659109472101,1974,9,19.4871809778946,1.31837541240682,29.1619494057421,2330.43134750322,2172.85178734367,7.95718468816819
25.9,-60.3,2998.22526299545,3039.57258131643,2.76410313581109,34.9386085976764,256.671035661071,1974,9,19.4878496537985,1.31843391513487,29.1752069129445,2330.43750582766,2172.8610793685,7.9571198471466
25.9,-60.3,3497.31217366702,3549.68182786218,2.50951294381682,34.9149169769852,261.115396007905,1974,9,19.4484713428637,1.31793289404465,31.1561371335269,2330.56866730269,2173.64408387184,7.94054392087817
25.9,-60.3,3498.39244836544,3550.78721575114,2.50902564446461,34.9148741304142,261.124387138588,1974,9,19.4483414162318,1.31792970736761,31.1599133819675,2330.56887195758,2173.6459209056,7.94050453118273
25.9,-60.3,3998.55963373544,4063.16079571947,2.33781966694712,34.9008211747457,263.292405274267,1974,9,19.5276786277039,1.32706471183058,33.5697600264965,2332.00819076548,2175.91707516068,7.9202536640248
25.9,-60.3,4009.20805576275,4074.08161165712,2.33557892136349,34.9005741256326,263.292028537828,1974,9,19.5334948275604,1.32755526601099,33.6386752262531,2332.06209404741,2175.99679641632,7.9197745424152
25.9,-60.3,4511.69011548651,4590.00750351256,2.24250676238727,34.8851061947703,261.52218727572,1974,9,20.0893428623408,1.36967995634588,38.5413313360178,2335.47956229216,2181.54736006355,7.89483278929558
25.9,-60.3,4521.72123768616,4600.31873361149,2.24044974621947,34.8847608422927,261.408407748382,1974,9,20.1122432228293,1.37131864410723,38.7165491056495,2335.6151457044,2181.74992748346,7.89425926070146
25.9,-60.3,5001.67185369994,5094.20461285244,2.11695642704704,34.8636133878093,254.803041021014,1974,9,21.5196477244127,1.46862182566658,48.9036985212445,2342.97971384058,2193.42429376496,7.86455833824238
25.9,-60.3,5502.30201394069,5610.4767374737,2.05999204718689,34.8494112686179,250.207484854955,1974,9,22.5373996928825,1.53668754677458,55.7670278953572,2348.37898423146,2201.7949811253,7.83703998885716
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.170133980036,1976,11,19.1695894171753,1.28995517801573,29.4532749996148,2328.58994276713,2171.12198552074,7.93791921886785
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.736171323817,1976,11,21.076372453869,1.43111254967699,45.3853200252726,2341.22994932367,2189.63308768171,7.87701184595488
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.154799302814,1976,11,21.7297706119387,1.47710566646226,50.4957004524163,2345.50899772267,2195.71594324718,7.84359735893844
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.170133980036,1976,11,19.1695894171753,1.28995517801573,29.4532749996148,2328.58994276713,2171.12198552074,7.93791921886785
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.736171323817,1976,11,21.076372453869,1.43111254967699,45.3853200252726,2341.22994932367,2189.63308768171,7.87701184595488
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.154799302814,1976,11,21.7297706119387,1.47710566646226,50.4957004524163,2345.50899772267,2195.71594324718,7.84359735893844
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.170133980036,1976,11,19.1695894171753,1.28995517801573,29.4532749996148,2328.58994276713,2171.12198552074,7.93791921886785
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.736171323817,1976,11,21.076372453869,1.43111254967699,45.3853200252726,2341.22994932367,2189.63308768171,7.87701184595488
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.154799302814,1976,11,21.7297706119387,1.47710566646226,50.4957004524163,2345.50899772267,2195.71594324718,7.84359735893844
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.170133980036,1976,11,19.1695894171753,1.28995517801573,29.4532749996148,2328.58994276713,2171.12198552074,7.93791921886785
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.736171323817,1976,11,21.076372453869,1.43111254967699,45.3853200252726,2341.22994932367,2189.63308768171,7.87701184595488
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.154799302814,1976,11,21.7297706119387,1.47710566646226,50.4957004524163,2345.50899772267,2195.71594324718,7.84359735893844
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.170133980036,1976,11,19.1695894171753,1.28995517801573,29.4532749996148,2328.58994276713,2171.12198552074,7.93791921886785
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.736171323817,1976,11,21.076372453869,1.43111254967699,45.3853200252726,2341.22994932367,2189.63308768171,7.87701184595488
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.154799302814,1976,11,21.7297706119387,1.47710566646226,50.4957004524163,2345.50899772267,2195.71594324718,7.84359735893844
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.170133980036,1976,11,19.1695894171753,1.28995517801573,29.4532749996148,2328.58994276713,2171.12198552074,7.93791921886785
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.736171323817,1976,11,21.076372453869,1.43111254967699,45.3853200252726,2341.22994932367,2189.63308768171,7.87701184595488
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.154799302814,1976,11,21.7297706119387,1.47710566646226,50.4957004524163,2345.50899772267,2195.71594324718,7.84359735893844
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.170133980036,1976,11,19.1695894171753,1.28995517801573,29.4532749996148,2328.58994276713,2171.12198552074,7.93791921886785
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.736171323817,1976,11,21.076372453869,1.43111254967699,45.3853200252726,2341.22994932367,2189.63308768171,7.87701184595488
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.154799302814,1976,11,21.7297706119387,1.47710566646226,50.4957004524163,2345.50899772267,2195.71594324718,7.84359735893844
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.170133980036,1976,11,19.1695894171753,1.28995517801573,29.4532749996148,2328.58994276713,2171.12198552074,7.93791921886785
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.736171323817,1976,11,21.076372453869,1.43111254967699,45.3853200252726,2341.22994932367,2189.63308768171,7.87701184595488
32.37,-55,5518,5629.56717622788,2.17266216491946,34.865923629359,253.154799302814,1976,11,21.7297706119387,1.47710566646226,50.4957004524163,2345.50899772267,2195.71594324718,7.84359735893844
32.37,-55,3598,3654.59846449038,2.52235279920805,34.9167946536442,263.170133980036,1976,11,19.1695894171753,1.28995517801573,29.4532749996148,2328.58994276713,2171.12198552074,7.93791921886785
32.37,-55,4799,4888.02144669352,2.17814181951673,34.8760393873275,255.736171323817,1976,11,21.076372453869,1.43111254967699,45.3853200252726,2341.22994932367,2189.63308768171,7.87701184595488
